vehicle_id,time_step,171_0,666_0,427_0,837_0,167_0,167_1,167_2,167_3,167_4,167_5,167_6,167_7,167_8,167_9,309_0,272_0,272_1,272_2,272_3,272_4,272_5,272_6,272_7,272_8,272_9,835_0,370_0,291_0,291_1,291_2,291_3,291_4,291_5,291_6,291_7,291_8,291_9,291_10,158_0,158_1,158_2,158_3,158_4,158_5,158_6,158_7,158_8,158_9,100_0,459_0,459_1,459_2,459_3,459_4,459_5,459_6,459_7,459_8,459_9,459_10,459_11,459_12,459_13,459_14,459_15,459_16,459_17,459_18,459_19,397_0,397_1,397_2,397_3,397_4,397_5,397_6,397_7,397_8,397_9,397_10,397_11,397_12,397_13,397_14,397_15,397_16,397_17,397_18,397_19,397_20,397_21,397_22,397_23,397_24,397_25,397_26,397_27,397_28,397_29,397_30,397_31,397_32,397_33,397_34,397_35
0,33.6,683580.0,26181.0,26980272.0,4169.0,,,,,,,,,,,70.0,2431912.0,1630124.0,1002456.0,2261574.0,27030642.0,621378.0,3887.0,0.0,0.0,0.0,25598215.0,0.0,3442.0,1677.0,1461.0,2420.0,1152.0,716.0,1560.0,1150.0,753.0,2047.0,363.0,401606.0,8261511.0,9629652.0,3677786.0,3276410.0,2132773.0,1382953.0,1258380.0,1512433.0,757551.0,2075064.0,452.2182777777864,227.2342777777734,276.3559999999977,377.86705555556,468.4833611111154,551.3859999999946,625.5195833333331,717.365666666664,1701.124694444453,1960.8847500000115,1356.1111388888944,1745.2287499999993,2409.4626666666663,3763.256000000032,11381.55350000004,1997.857222222224,4.86011111111108,0.2984444444444356,0.057055555555556,0.059361111111112,1768657.0,1368115.0,599889.0,50738.0,39687.0,7926.0,852431.0,909153.0,739768.0,25924.0,6891.0,237.0,105692.0,770598.0,825805.0,27056.0,7133.0,112.0,47223.0,504484.0,485641.0,25896.0,5379.0,60.0,22070.0,313271.0,257179.0,28638.0,3838.0,20.0,2521.0,344954.0,450919.0,142596.0,22932.0,462.0
0,43.4,911880.0,34302.0,35669436.0,6625.0,,,,,,,,,,,70.0,2757913.0,1847029.0,1179152.0,2774437.0,37085843.0,730994.0,4095.0,0.0,0.0,0.0,33940325.0,0.0,4336.0,2172.0,1896.0,3170.0,1482.0,977.0,2019.0,1405.0,882.0,2764.0,453.0,584018.0,10942216.0,13164336.0,5217914.0,4318898.0,2688685.0,1703353.0,1559580.0,1794962.0,837855.0,2510619.0,528.9363333333424,274.8372499999952,328.5627777777757,448.311694444448,564.4276388888934,662.8144444444406,756.0570000000012,861.282277777776,2048.240416666671,2409.3430833333514,1654.4461666666623,2160.374388888893,3023.8745000000004,4699.792388888911,14948.19449999998,2587.755638888884,6.31058333333332,0.388083333333324,0.0655833333333338,0.059361111111112,2454254.0,1878128.0,847865.0,67586.0,47971.0,8183.0,981283.0,1170718.0,1111173.0,32313.0,10980.0,378.0,122444.0,989243.0,1167066.0,33313.0,9186.0,140.0,61852.0,644701.0,647423.0,31256.0,6535.0,64.0,30843.0,396979.0,323363.0,33891.0,4758.0,24.0,3177.0,430330.0,535956.0,161936.0,25060.0,462.0
0,43.8,911910.0,34302.0,35670196.0,6625.0,,,,,,,,,,,70.0,2765180.0,1847029.0,1179153.0,2774437.0,37085843.0,730994.0,4095.0,0.0,0.0,0.0,33945626.0,0.0,4348.0,2172.0,1896.0,3170.0,1482.0,977.0,2019.0,1405.0,883.0,2764.0,453.0,584030.0,10947988.0,13165224.0,5217950.0,4318899.0,2688685.0,1703353.0,1559580.0,1794962.0,837856.0,2513079.0,530.5581111111204,275.1951944444392,328.6248611111097,448.471722222226,564.4592500000034,662.8144444444406,756.0570000000012,861.282277777776,2048.240416666671,2409.3430833333514,1654.4461666666623,2160.374388888893,3024.8745000000004,4700.792388888911,14948.19449999998,2587.755638888884,6.31058333333332,0.388083333333324,0.0655833333333338,0.059361111111112,2454358.0,1878256.0,847918.0,67602.0,47971.0,8183.0,982903.0,1170787.0,1111226.0,32322.0,10980.0,379.0,122597.0,989256.0,1167070.0,33313.0,9186.0,140.0,61865.0,644705.0,647424.0,31258.0,6535.0,64.0,30847.0,396979.0,323363.0,33891.0,4759.0,24.0,3177.0,430331.0,535957.0,161936.0,25060.0,462.0
0,44.0,911940.0,34302.0,35673804.0,6625.0,,,,,,,,,,,70.0,2772473.0,1847029.0,1179153.0,2774437.0,37085843.0,730994.0,4095.0,0.0,0.0,0.0,33950907.0,0.0,4351.0,2173.0,1896.0,3170.0,1482.0,977.0,2019.0,1406.0,883.0,2764.0,453.0,584079.0,10950988.0,13167972.0,5218586.0,4319139.0,2688745.0,1703353.0,1559580.0,1794962.0,837856.0,2514304.0,530.8012777777864,276.3371666666632,328.7985277777757,448.643250000004,564.8283333333375,664.1882222222187,756.5592777777772,862.492305555554,2048.392555555571,2409.3430833333514,1654.4461666666623,2160.374388888893,3024.8745000000004,4700.792388888911,14948.19449999998,2587.755638888884,6.31058333333332,0.388083333333324,0.0655833333333338,0.059361111111112,2454602.0,1878634.0,848014.0,67655.0,47999.0,8183.0,983680.0,1170948.0,1111287.0,32350.0,10984.0,379.0,122650.0,989328.0,1167134.0,33333.0,9195.0,140.0,61917.0,644785.0,647457.0,31270.0,6535.0,64.0,30855.0,396995.0,323368.0,33891.0,4759.0,24.0,3177.0,430331.0,535958.0,161937.0,25060.0,462.0
0,44.6,912195.0,34316.0,35685101.0,6633.0,,,,,,,,,,,70.0,2780702.0,1850838.0,1180571.0,2776686.0,37089288.0,731215.0,4095.0,0.0,0.0,0.0,33965048.0,0.0,4351.0,2174.0,1905.0,3173.0,1485.0,977.0,2023.0,1406.0,883.0,2767.0,453.0,584355.0,10958344.0,13173228.0,5221118.0,4320195.0,2689297.0,1703737.0,1559928.0,1795082.0,837856.0,2516649.0,531.3504166666743,276.5397777777732,328.8827222222197,448.776583333338,565.0227222222275,664.4587499999947,757.8443888888892,862.709944444442,2048.969000000011,2411.041388888891,1655.0586111111224,2161.133805555553,3027.1077777777805,4701.90147222225,14950.97886111118,2589.187305555564,6.31058333333332,0.388083333333324,0.0655833333333338,0.059361111111112,2454974.0,1879719.0,848378.0,67684.0,48000.0,8184.0,985253.0,1171340.0,1111863.0,32392.0,10985.0,380.0,122714.0,989485.0,1167643.0,33378.0,9202.0,140.0,61953.0,644929.0,647643.0,31287.0,6535.0,64.0,30856.0,397127.0,323517.0,33927.0,4760.0,24.0,3177.0,430359.0,535982.0,161945.0,25060.0,462.0
0,65.0,1364325.0,51725.0,52731900.0,10049.0,,,,,,,,,,,70.0,3522105.0,2366250.0,1604631.0,4013402.0,56478307.0,878167.0,4096.0,0.0,0.0,0.0,50399058.0,0.0,5368.0,3236.0,3033.0,4589.0,2061.0,1472.0,2965.0,1913.0,1117.0,4063.0,699.0,947307.0,16443148.0,19864308.0,8102894.0,6473043.0,3814861.0,2342641.0,2145564.0,2421518.0,1014220.0,3406959.0,684.2230000000064,368.2243888888852,431.53558333333166,583.624,750.0164722222355,874.5912777777665,1000.6022777777712,1131.31088888888,2671.7605833333514,3193.964750000011,2211.3584444444423,2922.187027777773,4142.11833333334,6399.606916666712,22645.20072222218,3821.672194444444,9.1868055555556,0.5195,0.075944444444445,0.0616666666666676,3855460.0,2815335.0,1363459.0,91960.0,57388.0,8532.0,1237937.0,1523460.0,2000687.0,45132.0,16949.0,452.0,154938.0,1255522.0,2021136.0,44382.0,12715.0,152.0,91114.0,832225.0,1054095.0,41155.0,8824.0,68.0,48250.0,518644.0,485523.0,42959.0,6441.0,28.0,4685.0,593759.0,722222.0,204569.0,29496.0,471.0
0,65.4,1366155.0,51879.0,52803323.0,10105.0,,,,,,,,,,,70.0,3555619.0,2373738.0,1608648.0,4024023.0,56535793.0,878999.0,4096.0,0.0,0.0,0.0,50481548.0,0.0,5384.0,3245.0,3045.0,4614.0,2061.0,1478.0,2971.0,1913.0,1117.0,4072.0,699.0,949011.0,16484872.0,19883796.0,8111870.0,6484204.0,3821269.0,2346349.0,2149704.0,2427243.0,1016380.0,3418474.0,686.8727500000064,369.3949722222173,432.53291666666365,584.4560833333401,751.2729999999955,877.0208055555466,1002.3707777777712,1134.07822222222,2676.087722222231,3199.095777777791,2213.600916666662,2925.0063611111127,4145.99180555556,6408.036388888912,22689.75716666678,3827.965000000004,9.2037222222222,0.5195,0.075944444444445,0.0616666666666676,3862205.0,2819004.0,1365039.0,92100.0,57412.0,8532.0,1243453.0,1524506.0,2002535.0,45228.0,17134.0,460.0,155622.0,1256535.0,2024925.0,44447.0,12755.0,156.0,91294.0,832902.0,1056616.0,41239.0,8853.0,72.0,48302.0,519200.0,486756.0,43151.0,6469.0,28.0,4693.0,594683.0,723646.0,205241.0,29537.0,471.0
0,70.4,1508955.0,57325.0,58255859.0,10433.0,,,,,,,,,,,70.0,3832519.0,2627511.0,1806105.0,4751295.0,62230808.0,920586.0,4096.0,0.0,0.0,0.0,55745618.0,0.0,5705.0,3578.0,3435.0,5130.0,2292.0,1688.0,3244.0,2126.0,1189.0,4522.0,771.0,1045095.0,18257008.0,22150993.0,8988590.0,7171168.0,4189861.0,2548057.0,2285484.0,2603415.0,1073800.0,3707109.0,735.7037777777864,396.4776111111072,466.2235833333378,629.3533333333401,808.4774999999954,941.1202499999866,1076.9360277777712,1213.62897222222,2874.114777777791,3442.919694444451,2376.887944444442,3150.0110277777726,4469.0812777778,6930.787972222312,25329.249638888978,4003.970083333424,9.583000000000002,0.5258333333333198,0.075944444444445,0.0630833333333342,4283266.0,3125188.0,1503712.0,97820.0,59392.0,8632.0,1324689.0,1663758.0,2349295.0,49364.0,18579.0,521.0,167880.0,1352811.0,2289813.0,47628.0,13747.0,164.0,100962.0,894202.0,1181924.0,44001.0,9462.0,76.0,52986.0,555385.0,527653.0,45716.0,7009.0,28.0,5321.0,637995.0,769998.0,217785.0,30905.0,471.0
0,70.6,1512330.0,57507.0,58388409.0,10441.0,,,,,,,,,,,70.0,3840189.0,2639575.0,1810967.0,4773252.0,62353190.0,921912.0,4096.0,0.0,0.0,0.0,55870148.0,0.0,5717.0,3587.0,3447.0,5143.0,2295.0,1691.0,3259.0,2132.0,1195.0,4543.0,771.0,1048383.0,18302344.0,22207441.0,9012434.0,7184728.0,4196497.0,2551154.0,2287920.0,2605527.0,1074208.0,3712429.0,737.6310833333464,397.2433333333292,467.96155555555777,630.5828333333401,809.7345833333354,942.7530833333268,1078.8543333333312,1217.30438888888,2881.330916666672,3448.958555555572,2380.263194444442,3154.208638888893,4475.461166666601,6942.252527777712,25383.35369444458,4005.606722222224,9.5832222222222,0.5258333333333198,0.075944444444445,0.0630833333333342,4292256.0,3133558.0,1507213.0,97932.0,59420.0,8633.0,1326846.0,1667619.0,2358971.0,49490.0,18687.0,522.0,168164.0,1355364.0,2295098.0,47729.0,13765.0,164.0,101211.0,895794.0,1183949.0,44106.0,9463.0,76.0,53115.0,556437.0,528298.0,45780.0,7009.0,28.0,5325.0,638575.0,770643.0,217917.0,30921.0,471.0
0,71.6,1529925.0,58452.0,59066999.0,10522.0,,,,,,,,,,,70.0,3870180.0,2691250.0,1833145.0,4867294.0,63071206.0,929219.0,4097.0,0.0,0.0,0.0,56545818.0,0.0,5792.0,3635.0,3486.0,5230.0,2337.0,1715.0,3313.0,2150.0,1205.0,4606.0,780.0,1061751.0,18536560.0,22479133.0,9127370.0,7274213.0,4249381.0,2577746.0,2306496.0,2629839.0,1080629.0,3757804.0,744.9006111111264,401.6831388888852,472.02902777777774,636.7842777777801,816.8039166666754,951.2563333333266,1089.9285555555512,1228.5106111111002,2909.616750000011,3482.706722222232,2402.345805555562,3184.851138888893,4515.729583333401,7004.624055555512,25687.27183333338,4066.800194444424,9.6589444444444,0.5258333333333198,0.075944444444445,0.0630833333333342,4352065.0,3171454.0,1525222.0,99096.0,59676.0,8635.0,1338304.0,1684948.0,2394195.0,50139.0,18959.0,522.0,169936.0,1367028.0,2329271.0,48357.0,13857.0,164.0,102511.0,903914.0,1202477.0,44462.0,9552.0,76.0,53575.0,561281.0,534239.0,46084.0,7038.0,28.0,5441.0,643939.0,777143.0,219605.0,31033.0,471.0
0,72.0,1549320.0,59131.0,59775697.0,10546.0,,,,,,,,,,,70.0,3885469.0,2717653.0,1856039.0,4967680.0,63821281.0,931599.0,4097.0,0.0,0.0,0.0,57217288.0,0.0,5834.0,3663.0,3513.0,5254.0,2352.0,1727.0,3334.0,2171.0,1211.0,4654.0,792.0,1073091.0,18745300.0,22795465.0,9251198.0,7364081.0,4292065.0,2601051.0,2321100.0,2643411.0,1082921.0,3790104.0,750.1292777777865,403.97844444444127,474.8053333333378,641.0191666666801,823.0231944444554,957.2361111111068,1098.873222222231,1236.1307500000005,2930.6214722222308,3503.360805555571,2416.168694444442,3203.2198055555527,4546.061166666601,7051.796888888911,26040.58199999998,4121.411500000024,9.747500000000002,0.5345555555555398,0.075944444444445,0.0630833333333342,4405174.0,3204658.0,1542019.0,99904.0,59857.0,8635.0,1347925.0,1701517.0,2454021.0,50491.0,19103.0,522.0,171222.0,1378049.0,2368291.0,48735.0,13929.0,164.0,103632.0,910196.0,1218330.0,44723.0,9589.0,76.0,54143.0,564669.0,538535.0,46272.0,7067.0,28.0,5478.0,647195.0,780825.0,220378.0,31106.0,475.0
0,72.8,1557105.0,59474.0,60095005.0,10562.0,,,,,,,,,,,70.0,3917241.0,2755171.0,1895430.0,5057003.0,64052174.0,934447.0,4097.0,0.0,0.0,0.0,57533058.0,0.0,5849.0,3711.0,3573.0,5296.0,2370.0,1736.0,3362.0,2177.0,1226.0,4690.0,792.0,1079163.0,18879148.0,22922365.0,9297866.0,7397129.0,4314625.0,2611671.0,2327904.0,2653000.0,1085345.0,3811144.0,754.1405555555664,406.64683333332925,477.77024999999776,644.2423333333402,827.3923333333354,961.7455555555466,1104.1950277777712,1242.4645555555603,2943.4902500000107,3517.812500000012,2424.235694444442,3214.9425277777727,4568.915833333401,7086.629083333312,26159.06994444457,4131.005027777824,9.775555555555602,0.5345555555555398,0.075944444444445,0.0630833333333342,4432011.0,3227955.0,1547972.0,100321.0,59917.0,8636.0,1355498.0,1715285.0,2466029.0,50767.0,19389.0,522.0,172847.0,1387626.0,2377111.0,48984.0,13986.0,164.0,104368.0,915414.0,1223938.0,44901.0,9606.0,76.0,54543.0,566901.0,540772.0,46445.0,7085.0,28.0,5526.0,649815.0,783005.0,220747.0,31135.0,475.0
0,80.4,1719960.0,64871.0,66329047.0,11131.0,,,,,,,,,,,70.0,4252629.0,3108784.0,2173331.0,5882698.0,70640172.0,981104.0,4098.0,0.0,0.0,0.0,63701818.0,0.0,6281.0,4134.0,3972.0,5816.0,2557.0,1895.0,3689.0,2372.0,1289.0,5146.0,876.0,1172199.0,20941612.0,25142473.0,10286330.0,8349581.0,4883941.0,2928555.0,2548800.0,2922280.0,1171445.0,4219704.0,826.8761111111264,440.29163888889127,518.2599999999977,701.4906111111202,897.7631388888954,1042.0904999999866,1197.098999999991,1342.6179444444404,3190.8510000000106,3842.397027777811,2658.617027777782,3566.0559722222324,5099.144,7892.234444444512,29281.88986111118,4406.544388888824,10.173611111111,0.56052777777776,0.075944444444445,0.0630833333333342,4920867.0,3562415.0,1683634.0,108589.0,62481.0,8732.0,1470102.0,1873044.0,2754805.0,56143.0,20749.0,526.0,189724.0,1528998.0,2686083.0,53896.0,15498.0,176.0,114780.0,1017122.0,1404544.0,48798.0,10411.0,88.0,59927.0,627729.0,605577.0,50021.0,7758.0,32.0,6314.0,717572.0,848614.0,234208.0,32383.0,475.0
